worker id,subset,true rank,noisy rank
27,"[26, 32, 51]","[51, 32, 26]","[32, 51, 26]"
27,"[26, 40, 46]","[40, 46, 26]","[26, 46, 40]"
27,"[1, 19, 59]","[19, 1, 59]","[1, 19, 59]"
27,"[21, 33, 50]","[50, 33, 21]","[50, 33, 21]"
27,"[35, 48, 52]","[48, 52, 35]","[48, 52, 35]"
27,"[0, 39, 53]","[39, 53, 0]","[53, 39, 0]"
27,"[31, 40, 41]","[40, 31, 41]","[40, 31, 41]"
27,"[1, 39, 40]","[40, 1, 39]","[39, 1, 40]"
27,"[5, 23, 58]","[5, 23, 58]","[5, 23, 58]"
27,"[2, 25, 32]","[2, 25, 32]","[2, 25, 32]"
27,"[30, 40, 56]","[56, 40, 30]","[56, 40, 30]"
27,"[13, 57, 58]","[13, 57, 58]","[57, 13, 58]"
27,"[14, 38, 43]","[14, 38, 43]","[43, 38, 14]"
27,"[32, 44, 47]","[44, 47, 32]","[44, 47, 32]"
27,"[6, 10, 11]","[10, 11, 6]","[10, 11, 6]"
27,"[0, 5, 29]","[29, 5, 0]","[0, 29, 5]"
27,"[9, 10, 56]","[56, 9, 10]","[9, 56, 10]"
27,"[0, 17, 36]","[17, 36, 0]","[17, 36, 0]"
27,"[36, 44, 45]","[36, 45, 44]","[36, 44, 45]"
27,"[8, 15, 22]","[15, 8, 22]","[8, 15, 22]"
27,"[23, 41, 47]","[47, 23, 41]","[47, 23, 41]"
27,"[32, 40, 55]","[55, 40, 32]","[55, 40, 32]"
27,"[0, 30, 33]","[33, 0, 30]","[33, 0, 30]"
27,"[5, 28, 42]","[5, 28, 42]","[5, 28, 42]"
27,"[5, 9, 40]","[9, 5, 40]","[9, 5, 40]"
27,"[23, 32, 42]","[23, 32, 42]","[23, 32, 42]"
27,"[5, 44, 56]","[56, 5, 44]","[5, 56, 44]"
27,"[2, 11, 28]","[28, 2, 11]","[28, 2, 11]"
27,"[10, 33, 34]","[34, 33, 10]","[34, 33, 10]"
27,"[35, 44, 59]","[44, 59, 35]","[44, 59, 35]"
27,"[15, 24, 39]","[15, 39, 24]","[24, 15, 39]"
27,"[1, 18, 23]","[1, 23, 18]","[1, 23, 18]"
27,"[1, 20, 27]","[1, 20, 27]","[1, 20, 27]"
27,"[0, 14, 59]","[59, 14, 0]","[59, 14, 0]"
27,"[2, 7, 35]","[7, 2, 35]","[7, 2, 35]"
27,"[12, 25, 36]","[36, 25, 12]","[36, 25, 12]"
27,"[1, 33, 50]","[50, 33, 1]","[50, 33, 1]"
27,"[20, 50, 57]","[50, 20, 57]","[20, 57, 50]"
27,"[36, 46, 54]","[36, 46, 54]","[36, 46, 54]"
27,"[7, 44, 54]","[7, 44, 54]","[7, 44, 54]"
27,"[15, 26, 57]","[15, 57, 26]","[15, 57, 26]"
27,"[8, 34, 50]","[34, 50, 8]","[34, 50, 8]"
27,"[23, 43, 57]","[23, 57, 43]","[23, 43, 57]"
27,"[17, 44, 51]","[17, 51, 44]","[51, 44, 17]"
27,"[9, 21, 22]","[9, 22, 21]","[21, 9, 22]"
27,"[0, 3, 55]","[55, 0, 3]","[0, 55, 3]"
27,"[31, 45, 59]","[45, 59, 31]","[45, 31, 59]"
27,"[9, 33, 42]","[9, 33, 42]","[9, 33, 42]"
27,"[37, 48, 49]","[48, 49, 37]","[49, 37, 48]"
27,"[16, 39, 48]","[16, 48, 39]","[16, 48, 39]"
27,"[2, 27, 46]","[46, 2, 27]","[46, 2, 27]"
27,"[21, 39, 51]","[51, 39, 21]","[39, 51, 21]"
27,"[5, 21, 57]","[5, 57, 21]","[21, 5, 57]"
27,"[29, 32, 46]","[29, 46, 32]","[32, 29, 46]"
28,"[13, 38, 50]","[50, 13, 38]","[38, 50, 13]"
28,"[1, 44, 45]","[1, 45, 44]","[1, 45, 44]"
28,"[19, 21, 48]","[48, 19, 21]","[19, 48, 21]"
28,"[18, 31, 55]","[55, 18, 31]","[18, 55, 31]"
28,"[19, 27, 54]","[19, 54, 27]","[27, 54, 19]"
28,"[4, 9, 47]","[4, 9, 47]","[47, 9, 4]"
28,"[20, 31, 40]","[40, 20, 31]","[40, 31, 20]"
28,"[30, 37, 55]","[55, 30, 37]","[55, 30, 37]"
28,"[8, 40, 57]","[40, 8, 57]","[8, 40, 57]"
28,"[5, 12, 36]","[36, 5, 12]","[36, 12, 5]"
28,"[16, 17, 43]","[16, 17, 43]","[17, 16, 43]"
28,"[9, 17, 58]","[17, 9, 58]","[17, 9, 58]"
28,"[17, 43, 53]","[17, 53, 43]","[17, 43, 53]"
28,"[4, 20, 58]","[4, 20, 58]","[58, 20, 4]"
28,"[25, 28, 51]","[51, 28, 25]","[28, 51, 25]"
28,"[18, 30, 56]","[56, 18, 30]","[30, 56, 18]"
28,"[7, 34, 40]","[34, 7, 40]","[34, 40, 7]"
28,"[18, 33, 37]","[33, 18, 37]","[33, 37, 18]"
28,"[14, 50, 55]","[55, 50, 14]","[50, 14, 55]"
28,"[4, 39, 47]","[4, 47, 39]","[47, 4, 39]"
28,"[3, 16, 56]","[16, 56, 3]","[16, 3, 56]"
28,"[30, 51, 59]","[51, 59, 30]","[59, 51, 30]"
28,"[7, 26, 51]","[7, 51, 26]","[7, 51, 26]"
28,"[18, 24, 30]","[18, 30, 24]","[30, 18, 24]"
28,"[27, 31, 38]","[27, 38, 31]","[27, 38, 31]"
28,"[35, 38, 49]","[38, 49, 35]","[38, 35, 49]"
28,"[18, 37, 52]","[52, 18, 37]","[18, 37, 52]"
28,"[8, 24, 46]","[46, 8, 24]","[24, 46, 8]"
28,"[15, 41, 52]","[15, 52, 41]","[41, 52, 15]"
28,"[13, 30, 45]","[45, 13, 30]","[30, 13, 45]"
28,"[4, 38, 52]","[4, 52, 38]","[52, 4, 38]"
28,"[11, 23, 32]","[23, 32, 11]","[11, 23, 32]"
28,"[9, 13, 45]","[9, 45, 13]","[13, 9, 45]"
28,"[5, 6, 25]","[5, 25, 6]","[6, 25, 5]"
28,"[18, 21, 35]","[18, 21, 35]","[21, 18, 35]"
28,"[9, 22, 35]","[9, 22, 35]","[22, 35, 9]"
28,"[23, 27, 33]","[33, 23, 27]","[23, 33, 27]"
28,"[22, 53, 58]","[53, 58, 22]","[58, 22, 53]"
28,"[9, 49, 51]","[9, 51, 49]","[9, 51, 49]"
28,"[30, 40, 46]","[40, 46, 30]","[40, 30, 46]"
28,"[33, 44, 48]","[48, 33, 44]","[33, 48, 44]"
28,"[0, 36, 53]","[36, 53, 0]","[36, 0, 53]"
28,"[18, 21, 23]","[23, 18, 21]","[23, 21, 18]"
28,"[25, 30, 47]","[47, 25, 30]","[47, 25, 30]"
28,"[14, 16, 42]","[16, 14, 42]","[16, 42, 14]"
28,"[24, 28, 45]","[28, 45, 24]","[28, 24, 45]"
28,"[36, 48, 51]","[48, 36, 51]","[48, 36, 51]"
28,"[16, 41, 51]","[16, 51, 41]","[51, 16, 41]"
28,"[6, 29, 45]","[29, 45, 6]","[29, 6, 45]"
28,"[3, 32, 41]","[32, 3, 41]","[32, 3, 41]"
28,"[1, 26, 45]","[1, 45, 26]","[26, 45, 1]"
28,"[3, 17, 59]","[17, 59, 3]","[59, 17, 3]"
28,"[39, 45, 46]","[45, 46, 39]","[45, 39, 46]"
28,"[22, 43, 49]","[49, 43, 22]","[43, 22, 49]"
28,"[23, 25, 58]","[25, 23, 58]","[58, 25, 23]"
28,"[1, 49, 56]","[56, 1, 49]","[49, 56, 1]"
28,"[7, 31, 38]","[7, 38, 31]","[38, 7, 31]"
28,"[18, 38, 52]","[52, 38, 18]","[18, 38, 52]"
28,"[5, 8, 26]","[5, 8, 26]","[26, 8, 5]"
28,"[13, 20, 28]","[28, 20, 13]","[13, 20, 28]"
28,"[30, 33, 50]","[50, 33, 30]","[50, 30, 33]"
28,"[6, 17, 43]","[17, 6, 43]","[17, 43, 6]"
28,"[36, 46, 52]","[36, 46, 52]","[52, 46, 36]"
28,"[12, 29, 41]","[29, 12, 41]","[41, 12, 29]"
28,"[51, 52, 58]","[51, 52, 58]","[58, 52, 51]"
28,"[32, 34, 40]","[34, 40, 32]","[34, 32, 40]"
28,"[32, 34, 58]","[34, 32, 58]","[32, 34, 58]"
28,"[44, 50, 59]","[50, 44, 59]","[59, 50, 44]"
28,"[14, 35, 44]","[44, 14, 35]","[14, 44, 35]"
28,"[8, 21, 42]","[8, 42, 21]","[8, 21, 42]"
28,"[6, 9, 38]","[9, 38, 6]","[38, 9, 6]"
28,"[8, 16, 21]","[16, 8, 21]","[16, 21, 8]"
28,"[6, 45, 54]","[45, 54, 6]","[45, 54, 6]"
28,"[22, 42, 48]","[48, 42, 22]","[22, 42, 48]"
28,"[20, 32, 49]","[20, 32, 49]","[20, 49, 32]"
28,"[0, 15, 35]","[15, 0, 35]","[35, 15, 0]"
28,"[4, 16, 27]","[4, 16, 27]","[27, 4, 16]"
28,"[2, 28, 36]","[36, 28, 2]","[36, 28, 2]"
28,"[34, 42, 52]","[34, 52, 42]","[34, 52, 42]"
28,"[3, 8, 21]","[8, 3, 21]","[3, 21, 8]"
28,"[24, 42, 52]","[52, 24, 42]","[24, 52, 42]"
28,"[22, 52, 59]","[52, 59, 22]","[59, 52, 22]"
28,"[0, 8, 32]","[8, 32, 0]","[0, 32, 8]"
28,"[25, 34, 53]","[34, 25, 53]","[34, 25, 53]"
28,"[27, 47, 55]","[55, 47, 27]","[27, 47, 55]"
28,"[14, 25, 57]","[25, 14, 57]","[57, 25, 14]"
28,"[0, 13, 25]","[13, 25, 0]","[25, 0, 13]"
28,"[0, 34, 50]","[34, 50, 0]","[50, 34, 0]"
28,"[26, 29, 45]","[29, 45, 26]","[26, 45, 29]"
28,"[12, 14, 28]","[28, 14, 12]","[12, 14, 28]"
28,"[27, 35, 44]","[44, 27, 35]","[27, 44, 35]"
28,"[0, 13, 58]","[13, 0, 58]","[58, 0, 13]"
28,"[0, 4, 11]","[4, 11, 0]","[4, 11, 0]"
28,"[20, 37, 47]","[20, 47, 37]","[20, 47, 37]"
28,"[33, 47, 55]","[55, 33, 47]","[47, 33, 55]"
28,"[21, 45, 55]","[55, 45, 21]","[21, 45, 55]"
28,"[5, 40, 47]","[5, 40, 47]","[47, 40, 5]"
28,"[53, 55, 58]","[55, 53, 58]","[55, 58, 53]"
28,"[25, 37, 50]","[50, 25, 37]","[25, 50, 37]"
28,"[25, 29, 45]","[29, 45, 25]","[29, 25, 45]"
29,"[2, 35, 54]","[2, 54, 35]","[35, 54, 2]"
29,"[15, 30, 38]","[15, 38, 30]","[30, 38, 15]"
29,"[1, 25, 53]","[1, 25, 53]","[25, 1, 53]"
29,"[1, 22, 36]","[36, 1, 22]","[22, 36, 1]"
29,"[7, 46, 59]","[7, 46, 59]","[46, 7, 59]"
29,"[7, 51, 57]","[7, 51, 57]","[51, 7, 57]"
29,"[5, 11, 21]","[5, 11, 21]","[5, 21, 11]"
29,"[1, 24, 28]","[1, 28, 24]","[28, 24, 1]"
29,"[22, 27, 55]","[55, 27, 22]","[27, 55, 22]"
29,"[16, 22, 28]","[16, 28, 22]","[22, 16, 28]"
29,"[16, 42, 57]","[16, 57, 42]","[57, 16, 42]"
29,"[13, 30, 35]","[13, 30, 35]","[13, 30, 35]"
29,"[22, 25, 57]","[25, 57, 22]","[57, 25, 22]"
29,"[2, 33, 42]","[33, 2, 42]","[33, 2, 42]"
29,"[5, 39, 57]","[5, 39, 57]","[39, 5, 57]"
29,"[2, 3, 24]","[2, 3, 24]","[3, 2, 24]"
29,"[0, 9, 44]","[9, 44, 0]","[9, 0, 44]"
29,"[13, 26, 56]","[56, 13, 26]","[26, 56, 13]"
29,"[32, 41, 43]","[32, 41, 43]","[43, 41, 32]"
29,"[10, 24, 48]","[48, 10, 24]","[10, 48, 24]"
29,"[2, 42, 47]","[2, 47, 42]","[2, 42, 47]"
29,"[12, 21, 26]","[12, 26, 21]","[21, 26, 12]"
29,"[2, 34, 56]","[34, 56, 2]","[2, 56, 34]"
29,"[27, 44, 50]","[50, 44, 27]","[27, 44, 50]"
29,"[24, 28, 47]","[28, 47, 24]","[24, 47, 28]"
29,"[4, 12, 18]","[4, 12, 18]","[18, 12, 4]"
29,"[8, 53, 56]","[56, 8, 53]","[53, 8, 56]"
29,"[3, 4, 17]","[4, 17, 3]","[4, 3, 17]"
29,"[1, 9, 13]","[9, 1, 13]","[9, 13, 1]"
29,"[6, 14, 36]","[36, 14, 6]","[14, 36, 6]"
29,"[19, 28, 33]","[19, 33, 28]","[28, 33, 19]"
29,"[36, 50, 54]","[36, 50, 54]","[50, 36, 54]"
29,"[30, 43, 48]","[48, 30, 43]","[43, 30, 48]"
29,"[3, 20, 43]","[20, 3, 43]","[3, 43, 20]"
29,"[22, 34, 36]","[34, 36, 22]","[22, 36, 34]"
29,"[19, 20, 30]","[19, 20, 30]","[20, 19, 30]"
29,"[31, 58, 59]","[59, 31, 58]","[31, 59, 58]"
29,"[1, 7, 36]","[36, 7, 1]","[1, 7, 36]"
29,"[8, 48, 58]","[48, 8, 58]","[58, 8, 48]"
29,"[1, 5, 8]","[5, 1, 8]","[5, 8, 1]"
29,"[3, 27, 49]","[27, 49, 3]","[49, 27, 3]"
29,"[4, 12, 14]","[4, 14, 12]","[4, 14, 12]"
29,"[28, 49, 53]","[28, 53, 49]","[53, 28, 49]"
29,"[31, 33, 39]","[33, 39, 31]","[33, 39, 31]"
29,"[12, 31, 58]","[12, 31, 58]","[31, 58, 12]"
29,"[11, 18, 33]","[33, 11, 18]","[18, 11, 33]"
29,"[9, 45, 53]","[9, 45, 53]","[9, 53, 45]"
29,"[2, 22, 49]","[2, 49, 22]","[22, 49, 2]"
29,"[14, 27, 56]","[56, 14, 27]","[56, 27, 14]"
29,"[3, 4, 47]","[4, 47, 3]","[47, 4, 3]"
29,"[21, 36, 42]","[36, 42, 21]","[42, 21, 36]"
29,"[1, 29, 56]","[29, 56, 1]","[56, 29, 1]"
29,"[11, 32, 57]","[32, 57, 11]","[11, 57, 32]"
29,"[29, 31, 39]","[29, 39, 31]","[29, 31, 39]"
29,"[5, 13, 36]","[36, 5, 13]","[36, 13, 5]"
29,"[16, 35, 58]","[16, 58, 35]","[58, 35, 16]"
29,"[18, 35, 38]","[38, 18, 35]","[38, 35, 18]"
29,"[21, 33, 55]","[55, 33, 21]","[55, 33, 21]"
29,"[16, 51, 59]","[16, 51, 59]","[51, 16, 59]"
29,"[0, 32, 53]","[32, 53, 0]","[53, 0, 32]"
29,"[6, 25, 28]","[28, 25, 6]","[6, 28, 25]"
29,"[19, 26, 54]","[19, 54, 26]","[26, 54, 19]"
29,"[1, 29, 30]","[29, 1, 30]","[29, 30, 1]"
29,"[15, 38, 50]","[50, 15, 38]","[50, 38, 15]"
29,"[4, 46, 57]","[4, 46, 57]","[4, 57, 46]"
29,"[0, 15, 43]","[15, 0, 43]","[0, 15, 43]"
29,"[21, 24, 33]","[33, 24, 21]","[33, 24, 21]"
29,"[0, 13, 25]","[13, 25, 0]","[25, 13, 0]"
29,"[5, 17, 31]","[17, 5, 31]","[17, 5, 31]"
29,"[24, 40, 59]","[40, 59, 24]","[40, 24, 59]"
29,"[11, 33, 51]","[51, 33, 11]","[33, 51, 11]"
29,"[17, 32, 33]","[17, 33, 32]","[17, 32, 33]"
29,"[34, 42, 54]","[34, 54, 42]","[42, 34, 54]"
29,"[6, 18, 28]","[28, 6, 18]","[6, 18, 28]"
29,"[22, 40, 48]","[48, 40, 22]","[40, 48, 22]"
29,"[11, 40, 47]","[40, 47, 11]","[47, 40, 11]"
29,"[28, 40, 53]","[40, 28, 53]","[28, 40, 53]"
29,"[23, 32, 42]","[23, 32, 42]","[42, 32, 23]"
29,"[16, 34, 40]","[16, 34, 40]","[16, 40, 34]"
29,"[24, 34, 37]","[34, 24, 37]","[24, 34, 37]"
29,"[0, 16, 52]","[16, 52, 0]","[0, 16, 52]"
29,"[25, 46, 59]","[46, 59, 25]","[59, 46, 25]"
29,"[32, 33, 57]","[33, 32, 57]","[32, 33, 57]"
29,"[20, 23, 42]","[20, 23, 42]","[23, 20, 42]"
29,"[4, 11, 59]","[4, 59, 11]","[4, 11, 59]"
29,"[8, 11, 40]","[40, 8, 11]","[8, 40, 11]"
29,"[4, 24, 32]","[4, 32, 24]","[24, 32, 4]"
29,"[11, 22, 36]","[36, 11, 22]","[22, 36, 11]"
29,"[17, 22, 53]","[17, 53, 22]","[53, 17, 22]"
29,"[8, 35, 53]","[8, 53, 35]","[35, 53, 8]"
29,"[16, 28, 29]","[16, 29, 28]","[29, 16, 28]"
29,"[23, 32, 50]","[50, 23, 32]","[32, 23, 50]"
29,"[6, 23, 59]","[59, 23, 6]","[59, 6, 23]"
29,"[8, 11, 27]","[8, 11, 27]","[11, 8, 27]"
29,"[15, 17, 33]","[17, 15, 33]","[17, 33, 15]"
29,"[4, 7, 43]","[4, 7, 43]","[7, 43, 4]"
29,"[18, 37, 49]","[49, 18, 37]","[49, 37, 18]"
29,"[20, 30, 58]","[20, 30, 58]","[20, 58, 30]"
29,"[26, 52, 55]","[55, 52, 26]","[55, 52, 26]"
29,"[6, 8, 19]","[19, 8, 6]","[19, 6, 8]"
30,"[6, 13, 45]","[45, 13, 6]","[13, 6, 45]"
30,"[5, 35, 37]","[5, 37, 35]","[37, 35, 5]"
30,"[0, 11, 51]","[51, 11, 0]","[51, 11, 0]"
30,"[6, 9, 23]","[9, 23, 6]","[23, 9, 6]"
30,"[10, 14, 16]","[16, 10, 14]","[10, 14, 16]"
30,"[23, 37, 52]","[52, 23, 37]","[52, 23, 37]"
30,"[24, 43, 45]","[45, 24, 43]","[24, 43, 45]"
30,"[13, 30, 43]","[13, 30, 43]","[43, 13, 30]"
30,"[9, 33, 35]","[9, 33, 35]","[33, 35, 9]"
30,"[5, 17, 57]","[17, 5, 57]","[17, 57, 5]"
30,"[5, 6, 7]","[7, 5, 6]","[7, 5, 6]"
30,"[14, 37, 53]","[14, 53, 37]","[37, 14, 53]"
30,"[10, 14, 42]","[10, 14, 42]","[10, 14, 42]"
30,"[17, 27, 40]","[17, 40, 27]","[17, 40, 27]"
30,"[2, 15, 38]","[15, 2, 38]","[38, 15, 2]"
30,"[8, 57, 59]","[59, 8, 57]","[57, 59, 8]"
30,"[11, 48, 55]","[48, 55, 11]","[11, 48, 55]"
30,"[36, 40, 49]","[36, 40, 49]","[40, 49, 36]"
30,"[9, 13, 49]","[9, 13, 49]","[13, 49, 9]"
30,"[15, 52, 56]","[56, 15, 52]","[52, 56, 15]"
30,"[34, 52, 54]","[34, 52, 54]","[54, 34, 52]"
30,"[24, 26, 28]","[28, 26, 24]","[24, 28, 26]"
30,"[5, 25, 34]","[34, 5, 25]","[34, 5, 25]"
30,"[14, 29, 37]","[29, 14, 37]","[14, 37, 29]"
30,"[3, 12, 32]","[32, 12, 3]","[32, 3, 12]"
30,"[18, 46, 59]","[46, 59, 18]","[18, 46, 59]"
30,"[26, 31, 40]","[40, 31, 26]","[31, 40, 26]"
30,"[19, 34, 38]","[34, 19, 38]","[19, 34, 38]"
30,"[35, 37, 54]","[54, 37, 35]","[54, 37, 35]"
30,"[24, 30, 54]","[54, 30, 24]","[54, 30, 24]"
30,"[16, 22, 58]","[16, 58, 22]","[58, 22, 16]"
30,"[22, 38, 59]","[59, 38, 22]","[22, 59, 38]"
30,"[36, 38, 59]","[36, 59, 38]","[36, 38, 59]"
30,"[12, 22, 43]","[12, 43, 22]","[43, 22, 12]"
30,"[34, 40, 51]","[34, 51, 40]","[34, 51, 40]"
30,"[33, 45, 48]","[48, 33, 45]","[33, 48, 45]"
30,"[6, 8, 31]","[8, 6, 31]","[8, 31, 6]"
30,"[12, 30, 31]","[12, 31, 30]","[31, 30, 12]"
30,"[25, 41, 56]","[56, 25, 41]","[56, 41, 25]"
30,"[23, 56, 57]","[56, 23, 57]","[57, 56, 23]"
30,"[1, 16, 48]","[16, 48, 1]","[16, 1, 48]"
30,"[13, 45, 53]","[45, 13, 53]","[13, 53, 45]"
30,"[6, 18, 37]","[6, 18, 37]","[37, 18, 6]"
30,"[9, 38, 58]","[9, 38, 58]","[58, 9, 38]"
30,"[27, 28, 54]","[28, 54, 27]","[54, 27, 28]"
30,"[19, 21, 22]","[19, 22, 21]","[19, 22, 21]"
30,"[2, 27, 28]","[28, 2, 27]","[28, 2, 27]"
30,"[28, 41, 53]","[28, 53, 41]","[41, 28, 53]"
30,"[32, 38, 55]","[55, 32, 38]","[38, 55, 32]"
30,"[21, 22, 23]","[23, 22, 21]","[21, 23, 22]"
30,"[12, 28, 29]","[29, 28, 12]","[28, 12, 29]"
30,"[0, 8, 11]","[8, 11, 0]","[8, 11, 0]"
30,"[3, 39, 53]","[39, 53, 3]","[53, 3, 39]"
30,"[24, 38, 50]","[50, 38, 24]","[24, 50, 38]"
30,"[8, 33, 36]","[36, 33, 8]","[8, 36, 33]"
30,"[16, 37, 51]","[16, 51, 37]","[37, 16, 51]"
30,"[0, 33, 53]","[33, 53, 0]","[0, 33, 53]"
30,"[26, 54, 56]","[56, 54, 26]","[54, 26, 56]"
30,"[1, 21, 57]","[1, 57, 21]","[57, 1, 21]"
30,"[22, 26, 36]","[36, 26, 22]","[36, 26, 22]"
30,"[7, 51, 53]","[7, 51, 53]","[7, 51, 53]"
30,"[11, 26, 57]","[57, 11, 26]","[57, 11, 26]"
30,"[44, 46, 48]","[48, 46, 44]","[48, 46, 44]"
30,"[16, 51, 53]","[16, 51, 53]","[51, 53, 16]"
30,"[5, 54, 57]","[5, 54, 57]","[57, 5, 54]"
30,"[3, 25, 41]","[25, 3, 41]","[3, 41, 25]"
30,"[8, 40, 51]","[51, 40, 8]","[8, 51, 40]"
30,"[6, 18, 38]","[38, 6, 18]","[6, 18, 38]"
30,"[12, 52, 54]","[52, 54, 12]","[12, 52, 54]"
30,"[3, 43, 53]","[53, 3, 43]","[43, 3, 53]"
30,"[9, 27, 52]","[9, 52, 27]","[27, 9, 52]"
30,"[2, 23, 59]","[2, 59, 23]","[23, 2, 59]"
30,"[1, 3, 39]","[1, 39, 3]","[39, 3, 1]"
30,"[14, 15, 29]","[29, 15, 14]","[14, 29, 15]"
30,"[2, 3, 25]","[2, 25, 3]","[3, 2, 25]"
30,"[1, 19, 37]","[19, 1, 37]","[19, 1, 37]"
30,"[13, 27, 38]","[13, 27, 38]","[27, 38, 13]"
30,"[3, 34, 56]","[34, 56, 3]","[34, 3, 56]"
30,"[45, 47, 58]","[45, 47, 58]","[47, 58, 45]"
30,"[5, 38, 47]","[5, 47, 38]","[38, 5, 47]"
30,"[13, 25, 40]","[40, 13, 25]","[40, 13, 25]"
30,"[10, 18, 29]","[29, 10, 18]","[18, 29, 10]"
30,"[3, 17, 41]","[17, 3, 41]","[41, 3, 17]"
30,"[7, 38, 50]","[7, 50, 38]","[38, 7, 50]"
30,"[9, 26, 28]","[9, 28, 26]","[9, 28, 26]"
30,"[3, 6, 43]","[6, 3, 43]","[6, 3, 43]"
30,"[5, 23, 41]","[5, 23, 41]","[5, 23, 41]"
30,"[0, 3, 47]","[47, 0, 3]","[47, 0, 3]"
30,"[24, 41, 42]","[24, 41, 42]","[42, 41, 24]"
30,"[23, 42, 45]","[45, 23, 42]","[45, 23, 42]"
30,"[10, 51, 52]","[51, 52, 10]","[51, 52, 10]"
30,"[0, 31, 42]","[0, 31, 42]","[0, 31, 42]"
30,"[10, 58, 59]","[59, 10, 58]","[10, 58, 59]"
30,"[9, 41, 42]","[9, 41, 42]","[9, 41, 42]"
30,"[6, 8, 16]","[16, 8, 6]","[16, 8, 6]"
30,"[8, 26, 30]","[8, 30, 26]","[8, 26, 30]"
30,"[3, 15, 32]","[15, 32, 3]","[15, 32, 3]"
30,"[29, 30, 53]","[29, 53, 30]","[29, 53, 30]"
30,"[15, 49, 53]","[15, 53, 49]","[53, 49, 15]"
30,"[33, 54, 55]","[55, 33, 54]","[55, 33, 54]"
31,"[29, 31, 53]","[29, 53, 31]","[31, 53, 29]"
31,"[4, 28, 39]","[4, 28, 39]","[4, 28, 39]"
31,"[2, 11, 40]","[40, 2, 11]","[40, 2, 11]"
31,"[10, 52, 58]","[52, 10, 58]","[52, 10, 58]"
31,"[17, 34, 49]","[17, 34, 49]","[17, 34, 49]"
31,"[6, 12, 40]","[40, 6, 12]","[40, 6, 12]"
31,"[6, 32, 37]","[32, 6, 37]","[6, 32, 37]"
31,"[1, 17, 28]","[17, 1, 28]","[17, 1, 28]"
31,"[50, 52, 55]","[55, 50, 52]","[55, 52, 50]"
31,"[2, 35, 36]","[36, 2, 35]","[36, 35, 2]"
31,"[11, 37, 58]","[11, 37, 58]","[37, 11, 58]"
31,"[8, 41, 46]","[46, 8, 41]","[8, 41, 46]"
31,"[39, 50, 53]","[50, 39, 53]","[53, 39, 50]"
31,"[2, 18, 21]","[2, 18, 21]","[2, 21, 18]"
31,"[37, 47, 59]","[59, 47, 37]","[59, 47, 37]"
31,"[11, 35, 38]","[11, 38, 35]","[11, 38, 35]"
31,"[13, 20, 27]","[20, 13, 27]","[20, 27, 13]"
31,"[2, 19, 24]","[19, 2, 24]","[24, 2, 19]"
31,"[4, 12, 44]","[4, 44, 12]","[4, 44, 12]"
31,"[13, 44, 45]","[45, 13, 44]","[45, 44, 13]"
31,"[14, 28, 33]","[33, 28, 14]","[33, 14, 28]"
31,"[1, 25, 39]","[1, 39, 25]","[39, 1, 25]"
31,"[5, 26, 30]","[5, 30, 26]","[5, 30, 26]"
31,"[24, 37, 58]","[24, 37, 58]","[24, 37, 58]"
31,"[34, 39, 47]","[34, 47, 39]","[39, 47, 34]"
31,"[17, 30, 48]","[17, 48, 30]","[17, 48, 30]"
31,"[0, 28, 41]","[28, 0, 41]","[0, 41, 28]"
31,"[18, 31, 37]","[18, 31, 37]","[18, 31, 37]"
31,"[18, 54, 57]","[54, 57, 18]","[54, 57, 18]"
31,"[20, 24, 51]","[51, 20, 24]","[51, 20, 24]"
31,"[15, 24, 30]","[15, 30, 24]","[24, 30, 15]"
31,"[34, 39, 42]","[34, 39, 42]","[34, 39, 42]"
31,"[18, 37, 54]","[54, 18, 37]","[54, 18, 37]"
31,"[9, 39, 50]","[9, 50, 39]","[9, 50, 39]"
31,"[36, 39, 46]","[36, 46, 39]","[36, 46, 39]"
31,"[24, 47, 52]","[52, 47, 24]","[24, 52, 47]"
31,"[6, 13, 34]","[34, 13, 6]","[13, 6, 34]"
31,"[12, 27, 29]","[29, 27, 12]","[27, 12, 29]"
31,"[29, 45, 48]","[48, 29, 45]","[48, 29, 45]"
31,"[4, 35, 53]","[4, 53, 35]","[35, 53, 4]"
31,"[11, 28, 46]","[28, 46, 11]","[28, 11, 46]"
31,"[0, 4, 7]","[4, 7, 0]","[4, 0, 7]"
31,"[0, 2, 55]","[55, 2, 0]","[55, 2, 0]"
31,"[5, 13, 36]","[36, 5, 13]","[36, 5, 13]"
31,"[23, 34, 59]","[34, 59, 23]","[34, 59, 23]"
31,"[15, 16, 45]","[16, 15, 45]","[45, 16, 15]"
31,"[0, 42, 47]","[47, 0, 42]","[47, 0, 42]"
31,"[7, 29, 50]","[29, 7, 50]","[50, 29, 7]"
31,"[8, 39, 41]","[39, 8, 41]","[41, 8, 39]"
31,"[8, 23, 54]","[54, 8, 23]","[54, 8, 23]"
31,"[9, 39, 42]","[9, 39, 42]","[9, 39, 42]"
31,"[14, 33, 34]","[34, 33, 14]","[33, 14, 34]"
31,"[7, 33, 52]","[7, 33, 52]","[7, 33, 52]"
31,"[37, 48, 52]","[48, 52, 37]","[48, 52, 37]"
31,"[37, 39, 49]","[39, 49, 37]","[39, 49, 37]"
31,"[5, 20, 34]","[34, 5, 20]","[34, 5, 20]"
31,"[19, 53, 55]","[19, 55, 53]","[19, 53, 55]"
